pid,dt,url,title,price,neighb,sqft,lat,lng,accuracy,body_text,laundry_known,laundry_onpremises,laundry_inunit,room_known,private_room,bath_known,private_bath,parking_known,onsite_parking
6037907814,2017-03-10 09:18,http://sfbay.craigslist.org/sfc/roo/6037907814.html,HUGE SF home PARKING and laundry available,2150,inner richmond,0,37.778728,-122.472174,15,"HUGE SF HOME 

One bedroom available for 1 person in a 2 bedroom/1 bathroom home.

Ideal location with laundry and parking available. 

Walking distance to restaurants cafÃ©s, groceries, nearby parks. 

Walking distance to Goldengate Park, Presidio area, ocean beach. Easy commute location near major bus lines, Near Apple, Google, Genentech, Yahoo, etc shuttles.

Spacious 2 bed 1 bath home completely remodeled with open floor plan, new appliances, large closets, wood floors, new Windows.

Please email brief description of yourself, your work/school, when you plan to move. Thank you.",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,TRUE
6037919371,2017-03-10 09:18,http://sfbay.craigslist.org/sfc/roo/6037919371.html,"►OPEN HOME SUNDAY◄ Ingleside Terrace, Remodeled, 3-Story Home",1199,ingleside / SFSU / CCSF,0,37.725740,-122.468807,15,"SUNDAY MARCH 12, FROM 1:00 P.M. TO 1:30 P.M.         


One room is available in a remodeled, detached, three-story single family residence, with hardwood (Pergo) floors throughout. This home is in one of the city's most delightful neighborhoods, Ingleside Terrace. It is a short walk to many coffeehouses, restaurants, bars, and grocery stores such as Whole Foods Market, Trader Joe's, Stonestown Galleria, Farmers Market, and West Portal Village. A very walkable neighborhood with convenient public transportation - Muni's K-line streetcar runs right along Ocean Avenue and straight to West Portal and downtown destinations, or down to the Glen Park or Balboa Park stations where it connects with BART. Commuters dream; financial district and SOMA are approximately twenty minutes away. It is a five-minute drive to 280 or 101 freeways, for a quick commute to the Silicon Valley. Many private, tech bus routes pickup nearby.


This comfy three-story home offers 8-bedrooms with custom, built-in closets and 5-remodeled baths (two baths in master suites), in addition to convenient in-unit washer and dryer! The kitchen is tastefully remodeled with granite countertops and all modern stainless steel appliances. This San Francisco gem offers a cozy and sunny San Francisco front yard and oversized back yard! There are currently eight occupants, five females and three males in our mid-twenties.


Move-in day is anytime in March or April first. The lease is for six months through August 31, 2017, with the option to renew. Clean credit is required. If interested, please send some info about yourself. Thanks, and look forward to hearing from you!",TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,TRUE
6037918847,2017-03-10 09:18,http://sfbay.craigslist.org/pen/roo/6037918847.html,Roommate wanted for 3 bedroom houseshare,1500,redwood city,0,37.464700,-122.230400,22,"We are two (late twenties/early thirties) female working professionals looking to find another 3rd roommate for a house share. We want to rent a 3 bedroom dog-friendly house with a private backyard anywhere on the peninsula. Since we are both gone a lot we want the smaller rooms and to rent the master/private bath to you. Rent for this would range from $1500.00+ or so depending on the room size etc.
About us:
I work in the healthcare industry and have a sweet female vizsla dog who loves other dogs. We are open to having one more dog in the house as well. I love to travel, and get out most weekends with my dog. I enjoy wakeboarding, working out, wine tasting in Napa, going to sporting events and relaxing and watching Netflix in my free time.

My friend works for a fine jewelry company as a territory manager and is only here M-F and gone every weekend as her house is down south. We are both easy-going, clean, respectful and fun individuals. We like having friends over for dinner and enjoying wine or watching Netflix together.

We are looking for a roommate right away, and are beginning to house-hunt now. If you are interested and think we would mesh, please tell me a little about yourself.",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,TRUE
6037898892,2017-03-10 09:17,http://sfbay.craigslist.org/sfc/roo/6037898892.html,Month to month room in a beautiful house in a superb location,2000,hayes valley,1100,37.773247,-122.425237,10,"I have one bedroom available for rent in my 3 bedroom, 1 bath apartment in Hayes Valley/Lower Haight beginning February 22. 

The room was recently renovated, has a fresh coat of paint and a reclaimed wood wall. It is at the back of the house overlooking the back yard, so it is a quiet room. Furnished with a queen bed, bedside table, 5 drawer dresser in the closet, and desk with chair. 

The apartment is a well maintained, clean and modern apartment with a ton of style. It has a huge, fully stocked eat-in kitchen and a comfortable living room with a big apple tv accessible TV.  You have full access to the cute back yard with a bbq and the home office. The house has fast wifi, of course. 

The apartment is part of a duplex on a quiet one way street in Hayes Valley, just blocks away from the Mission and Lower Haight. You couldn't be more centrally located. A few blocks from Market Street-  you can catch all forms of public transportation and the tech buses too. It is across the street from a gorgeous and well maintained neighborhood park and has views of city hall.. 

The lease is month to month. Just first and last month's rent to move in. All utilities, WiFi, and professional weekly cleaning for +$100. Your roommates are professional workers and typically month-to-month long term tenants.

Please email or text me with a little bit of information about yourself to set up a viewing.

Looking forward to meeting you!
Sorry no smoking, no pets, 1-person per room.",TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6025831893,2017-03-10 09:17,http://sfbay.craigslist.org/eby/roo/6025831893.html,"Tall ceilings, Sunny and Quiet space in our Condo!",950,san leandro,100,37.737700,-122.164965,7,"Hello there!

We are looking for someone to share our awesome, quiet home with us on the border of Oakland and San Leandro. 

There are 3 of us - a 30-something couple with 2 sweet dogs, and a 40-something professional female working on her PhD, looking for a roommate starting April 1st! The bedroom is bright yellow, fully furnished and quaint with tall ceilings. You would be sharing the bathroom with 1 lovely female. The room is about 100 square feet with new carpet and a large closet.

We have an updated kitchen with new appliances that you're welcome to use at your leisure. We also have a washer/dryer in the unit.

Our two dogs are well behaved, but we'd need someone who is comfortable around medium-sized dogs. Unfortunately, our HOA limits us to 2 pets, so we are unable to accept more pets at this time.

We are not big partiers but have friends over occasionally for dinner/drinks/workouts. We are pretty quiet, chill people and would hope the same from you. We like to go out, but we definitely prioritize our job, school, and doggies! 

There is guest parking in front as well as a shared lot owned by our complex. Rent is $950 and includes all utilities (water, PG&E, cable and WiFi), as well as a $500 deposit.

If interested, please send us a little bit about yourself!

Thanks for looking and good luck on your search!",TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6031244189,2017-03-10 09:16,http://sfbay.craigslist.org/sfc/roo/6031244189.html,Comfortable commuter living room space in a furnished 1BD,1200,alamo square / nopa,0,37.783293,-122.432706,15,"Looking for another male to share a 1bd 1bath apt in San Francisco, 8th floor unit. Share a bathroom.

The space:
the living space offered is a loft-like area that is in the back of the living room, and can be technically closed off using dividers. It comfortably fits a queen bed (with a brand new memory foam mattress) and a huge wall closet (see picture).

The apartment is fully furnished: sofa, big tv, eating area, fully decked kitchen. For this type of space its as good as it gets in terms of privacy and separation from the rest of the apartment. We are sharing the common space and privacy and boundaries are respected. 

Apartment stuff:
laundry w/d in the building. Fast wifi, big tv, PS4, fully furnished living room. its a nice place, perfect for commuters who need to just bring a luggage


About me: Im a 32 year old, gay guy, very friendly, accommodating and open minded. I work during most of the week in San Mateo (M-F).

About you: 
no pets or smokers (smoke detector in the apt), no drugs of any kind. Occasional over night guests are fine, though the space isnt really suitable for that. There is parking in the st. or you can rent a spot from the complex (~$250/mo). Age unimportant, but be a responsible adult and respect the space. I prefer gay roommates but not a must (though you gotta be gay friendly :).

The area: Fillmore/Ofarrell st, lots of restaurants, SF Fitness, walking distance to Kabuki theatre and Japan town mall. 

Availability: April 1st; price includes utilities. This is month to month. 750 refundable deposit.

With your email, please share your job status/location, a little about you, what are you looking for and a photo.

thanks",TRUE,TRUE,False,True,FALSE,True,FALSE,TRUE,FALSE
6037916688,2017-03-10 09:16,http://sfbay.craigslist.org/sfc/roo/6037916688.html,"Room w/Patio for Rent, utilities included",975,inner sunset / UCSF,450,37.743738,-122.502609,15,"Contact info:

 


Spacious and Clean Single Private Room with Private Patio and  Shared bath in Sunset District. 

44th Ave, San Francisco, CA 94116
$975/month, including Utilities | Furnished

Deposit: One time $100 Deposit non-refundable 

Available for single occupancy

Not Pets, No smoking, No Drugs, No Parties Allowed

Available for Rent 3/10/17

Showing daily on & after 3/10/17


KEY FEATURES
Sq Footage: 450 sqft.
Bedroom: 1 
Bathroom: 2 (1 full bathroom & 1 half bathroom)

Private Patio: 1
Parking: Street Parking, no meter, no permit required

Utilities: PG&E, Water, Garbage + Internet Included in Rent Fee
Lease Duration: Month to Month Terms
Deposit: One time $100 Deposit non-refundable 
Pets Policy: No Pets Allowed
Laundry: None, Laundry service within two blocks from house
Floor: 2nd floor
Property Type: House

DESCRIPTION
________________________________________
This single private room with private patio in a family house is quiet and safe. Located in a well clean neighborhood in the Sunset District. Two blocks away from beach.


RENTAL FEATURES
________________________________________
â¢ Kitchen usage allowance at no additional cost
â¢ Free High-speed internet
â¢ Utilities included (Wifi, PG&E, Water, Garbage) 
â¢ Daily cleaning of common area done by landlord

 
THE ROOMMATES
________________________________________
2 Really laid back roommates. 1 Female in her early 30's, fulltime professional/Student. 1 Male, retired and spends most of the days at his daughter's house. We're quiet, polite considerate, and mostly keep to ourselves, and we expect the same in return.
 
YOU
________________________________________
Any age between 21-50, clean, relaxed, respectfully about the privacy of others and able to pay rent on time. Peaceful and social person. Your privacy is absolutely respected but of course it would be nice to be comfortable when our paths cross.

LEASE TERMS
________________________________________
Month to Month Terms, Clean and safe private room with private patio in a Family House in The Sunset District. 

Please email or text with your name, phone number, and email to make an appointment for showing.

Price list: 
One private room with twin size bed $975/month & $100/one time non-refundable deposit (shared bath) 

Contact info:",TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6025832315,2017-03-10 09:16,http://sfbay.craigslist.org/eby/roo/6025832315.html,Crash Pad Near Oakland Airport,950,oakland east,0,37.737836,-122.164707,7,"Hey there!

We're looking to rent out a furnished bedroom in our townhouse, located just 10 minutes from Oakland Airport. This would be a great opportunity for an airline employee who is commuting or based out of OAK. 

We have a twin bed that is super comfortable and black-out curtains. Our complex is set back from the street and is very quiet. 

We do have 2 medium-sized dogs, so you must be comfortable around pets! We also prefer someone who doesn't smoke.

Please respond with a little bit about yourself.

Thanks for looking and Good Luck on your search!",TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6037916113,2017-03-10 09:16,http://sfbay.craigslist.org/sfc/roo/6037916113.html,Newly Remodeled and Offer Free In-House Laundry,1600,ingleside / SFSU / CCSF,0,37.717877,-122.464707,7,"Completely renovated beautiful and convenient house very close to SFSU and CCSF! 

Close to Muni and Bart station. 

In house laundry.

We have three units for rent. 

- Two Individual in-law studios that each has its own private bathroom. Each in-law is $1,600. We can be flexible if you have a roommate. 

- On the second floor, we have one master bedroom available. It is the biggest room in the house and has its own private bathroom. There's a spectacular view through the Masteroom's window. The master is $1,700 for one person. Again, we can be flexible if you have a roommate. 

We recently finished our renovation so the rooms are wonderful and we have free in-house washer and dryer for our tenants to use. My advice to you is don't get caught up on the pricing. Please come in and take a look in person. I am confident you will like the property. 

Message to 
 
 for location.",TRUE,TRUE,False,True,TRUE,True,TRUE,FALSE,FALSE
6034581476,2017-03-10 09:15,http://sfbay.craigslist.org/sfc/roo/6034581476.html,Home Home Home fully furnished with all utilities,1000,financial district,1250,37.792900,-122.407900,22,"We are looking for decent tenant to rent our furnished room in a safer area. Professional person is preferred. Must work away from home. (No home-based businesses) Definitely no smokers, drugs or drama. Lots of street parking. We keep our house clean all the time and we are Looking for someone who is respectful and quiet who will be a positive, fun and light-hearted addition to our household. Scent free. Organic foodies welcome!

Room is available  for move in now. We Prefer 6 months or  one-year commitment month to month Agreement. First and last to move in. Must provide proof of steady job/income and references. 

ALL UTILITIES ARE INCLUDED: WATER, GARBAGE, PG&E, & DSL INTERNET.

We would love someone who will enjoy living here as much as we do! We can't wait to meet you! :)
Please provide your contact info and a little bit about yourself and your situation.  Thanks",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6037912771,2017-03-10 09:14,http://sfbay.craigslist.org/pen/roo/6037912771.html,Room for rent in Luxurious Community in Redwood Shores (redwood,1400,redwood shores,0,37.538756,-122.241950,15,"Luxurious Community in Redwood Shores, five minutes to Oracle, Electronic Arts, etc. 

Home is quiet, clean, and a tranquil space. Lots of trees and waterways, ducks and wildlife, neighborhood is very safe, lots of street lights, walking distance to biking and jogging trails, close to Stanford shopping and Hillsdale Shopping Mall, Starbucks, Pacific Athletic Club, 24 hour fitness, 101 fwy close by.

â¢ A nice bedroom in a large, beautiful private townhome
â¢ Inspiring water front view and view of the mountains
â¢ Walking distance from jogging trails / lagoons.
â¢ Walking distance to Sam Trans bus route 260, minutes from San Carlos Cal Train station.
â¢ 1-3 miles to beautiful quaint cities of San Carlos, Belmont, San Mateo & Burlingame.
â¢ Off-Street parking
â¢ Luxury washer and dryer in unit

â¢ Looking for a professional or a graduate student, non-smoker and a person who will help us 
keep the place clean and quiet, six month lease or longer preferred

Baltic Cir. at Davit",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6037912157,2017-03-10 09:14,http://sfbay.craigslist.org/sfc/roo/6037912157.html,Student Housing and SRO,750,financial district,0,37.795085,-122.408107,10,"Student Housing Private Room
Single Room Occupancy (SRO)
1070 Stockton at Washington Street, located in the heart of Chinatown, near Union Square, Financial District, North Beach
*Electricity $20/month
*Water $20/month
*Furnished bed
*Sink
*Bathroom/shower shared
*Flexible terms and pricing

Rooms are small, have new twin size beds
Shared bathroom, showers,
No kitchen, no refrigerator provided
No smoking, no pets, no parking

*Email me for open house date/time

*Tenant Qualifications and Process: Credit Report, Background Check, Rental Application, Proof of Income and Bank Statements.

For Showing Schedule, please email me.",TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6025368320,2017-03-10 09:14,http://sfbay.craigslist.org/eby/roo/6025368320.html,"☘1 SINGLE BR, SHARE KITCHEN BRAND NEW☘",1250,emeryville,1000,37.831300,-122.285200,22,"Hi everyone!

I have a place available with 3 empty bedrooms in a huge 1118 sq ft apartment.

- Hardwood Floors
- Kitchen, Dining, Living Room
- Balcony With Unobstructed City View
- In-Unit Washer / Dryer
- Free Parking 

Conveniently located near Whole Foods, Trader Joe's and BART + Emeryville TMA

Please contact me or schedule a tour here:
http://rentsf.co/parc?c=clp_ah











☘☘☘





☘☘☘






☘☘☘",TRUE,FALSE,True,True,TRUE,True,FALSE,FALSE,FALSE
6037910704,2017-03-10 09:13,http://sfbay.craigslist.org/sby/roo/6037910704.html,Spacious Master Bedroom w/Private Bathroom & Walk-In Closet,1200,san jose south,0,37.248053,-121.886396,10,"Internet & utility included. Looking for roommate (professional, clean & good person). This is a MUST SEE! Beautiful, spacious & clean house. Excellent location! Spacious master bedroom with your own private bathroom and walk-in closet. Plus, a side closet outside of bedroom. House recently remodeled. Brand new washer & dryer. Near Westfield Oakridge shopping mall, shopping centers, restaurants, freeways, CalTrain, parks, Costco and schools.

$1,200 per Month. 
Security Deposit $1,000.
Internet Included.
Utility Included. 
No Pets.
No Smoking. 
Ready - Move In Right Away.

Call Mai at 
 


A little about us... We're a family of 4 (3 adults (professionals and a baby girl (9 months old)). She's good and sleeps through night. We're quiet, friendly, respectful, clean and easy going people.",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6037909114,2017-03-10 09:12,http://sfbay.craigslist.org/eby/roo/6037909114.html,Nice Newly Remodeling Room Close to Bart/ Shopping/ 680/880 FWY,800,fremont / union city / newark,0,37.517600,-121.928700,22,"This clean, newly remodeling room in the single house, is in a convenient location close to Bart; Shopping and Park.

 The features of the room.
*New paint
*Shared laundry (W/D)
*Share common area:
Cozy living room, dinning room, beautiful Kitchen.
 * New LED recessed lights
 * New Paints
 * New Floor
 * New Kitchen and New Cabinets/Countertop
 * New Electrical Wiring and Plugs
 * New appliances, including stove and hood 

 Easy access to HWY 680/880 and close to shopping centers and malls. Close to High tech companies (Telsa, Facebook, West Digital, Thermo-Fischer, Delta, and more). Walking Distance to Union City Bart.

* Free Wifi
* Upfront 1st-month rent($800) and security deposit($800), i.e. for a total of $1600 to move in. 
* Income proof and credit history needed for consideration. 
*Student or single professional 
*At least six-month fixed lease preferred
* Please call 
 
for viewing

Sorry, no pet; no smoke; no overnight guest",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6020130545,2017-03-10 09:11,http://sfbay.craigslist.org/sfc/roo/6020130545.html,Rooms for Rent at Candlestick Point,1200,,0,37.710850,-122.389112,7,"Rooms for rent at Candlestick Point.  Short drive (5 minutes) to SOMA/Mission/Mission Bay/Dogpatch for work/weekends/evening activities.  20-30 minutes to South Bay (Mt. View, Sunnyvale, Palo Alto).  Built in 2001.  Quiet, great view, fun.  Surrounded by nature, waterfront. Free shuttle to BART/Caltrain in morning, from BART/Caltrain in evening.  Perfect for Stanford/SFSU/Cal/SFCC student or City/Peninsula/South Bay professional.  No indoor smoking, no pets.  Mutually agreed upon overnight guests only.  Email to discuss further.",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,TRUE
6007759978,2017-03-10 09:10,http://sfbay.craigslist.org/sfc/roo/6007759978.html,"Half block to Muni L Taraval, few steps to Muni 28very convenient area",1100,sunset / parkside,0,37.743052,-122.475644,15,"Beautiful, clean room with 2 bathrooms! Laundry (Washer & Dryer) is in the building. Lots of free street parking.

Half block to Muni L Taraval to Downtown, few steps to Muni 28 bus to SF State University, very close to banks, Safeway, restaurants, coffee shops, supermarkets, public library

Looking for quiet, clean and responsible tenant. No smoking. No pets. No drugs. No parties. Utilities is divided evenly among tenants.

You'll get 1 private room plus 2 shared bathrooms with shower and toilet, 1 shared kitchen.

1 ROOM/PERSON. NO EXCEPTIONS.

Location: Parkside district, on 19th Ave (2 minute walk from L Taraval). 15 minutes away from Downtown San Francisco, Powell Station, Union Square.
8 minutes away from SFSU, easy access to freeway I-280

Please call or text message me at 
 
if you're interested and tell me about yourself. Please include:
1) Name
2) Age
3) Occupation
5) Best phone # to contact you/Facebook/Instagram/LinkedIn
6) When you're available to see the room?
7) When you'd like to move in?
8) How long would you like to lease for?

Rent: $1100/month + deposit ($1500). 1 year lease 
Please call or text message me at 
 
or 
 
if you're interested in this room.",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6007655117,2017-03-10 09:09,http://sfbay.craigslist.org/sby/roo/6007655117.html,"**MASTER Bedroom in Evergreen, fully renovated**",1100,san jose south,450,37.318841,-121.798162,15,"*Master bedroom:
-Approximately 450s.f.
-Fully renovated with tasteful designer mods
-Large private bathroom, double sinks and oversized shower stall.
-Double oversized closets
-Double-pane oversized windows looking out to front yard
-You'll have access to all common areas

*House:
-Fully renovated roughly 5 years ago
-Very nice neighborhood with no thru traffic in sought-after Evergreen area
-2-car garage (+ abundant street parkings)
-Large living room/family room fully furnished with HumanTouch massage chair
-Formal dining area with large dining set
-Huge sun room 
-Washer/Dryer in garage
-Beautifully landscaped and paved backyard with many fruit trees
-Xfinity HD TV + fast wi-fi (100Mps)
-Abundant storage areas
-Less than 5 minute drive to Lucky, CVS, Walgreens, Eastridge Mall, 24-hour SuperSport Club, Safeway, Pizza Hut, McDonald, Burger King's, Domino's Pizza, Manila Oriental Market, Starbucks, O'Reilly's auto parts, and many other strip malls within walking distance.
-Easy access to 101/680/280

*Looking for:
-Single or couple, professional (+$200 for second person)
-Respectful and mindful of others
-Clean a must
-Non-smoking
-No partying
-No overnight guests
-No pets
-No kids

*You'll be sharing the entire home with a retiree owner and one other tenant.  

$1,100/month (utilities included)

To setup appointment, text or call to (4O8) 5O4-426seven",TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,TRUE
6025237931,2017-03-10 09:09,http://sfbay.craigslist.org/sfc/roo/6025237931.html,Private Room in a Nob Hill Penthouse,2990,nob hill,1750,37.796390,-122.413337,7,"Seeking a roommate to take over the lease for this beautiful Nob Hill apartment!

This top-floor penthouse is 1,750 sq ft total and recently renovated! A full mirrored wall in the living area makes the space feel even bigger and the new hardwood flooring is very nice! The kitchen comes with a dishwasher, gas appliances, and a Sub-Zero refrigerator/freezer. The panoramic views of north San Francisco and the Bay Bridge are stunning every single day. You have to see it. The living area is mostly furnished, but if you have a couch or other furniture, it's welcome.

Your room is very large and fully carpeted. It comes with a built-in desk, a beautiful window facing downtown SF, a walk-in closet, two built-in closets, plus a lot of cabinets. The room will come unfurnished. You also get your own bathroom! And there's also a shared powder room.

The in-building washer/dryer is really easy and it's only $1 to wash and free to dry.

The area:

The 10/12 bus stop will pick you up right at the corner, and take you straight downtown! Just a short walk or bus ride to Polk Street, North Beach, and Chinatown. I often walk to my office in SoMa!

Lease details:

- Move in April 1 (negotiable)
- Lease ends February 1, 2018 (extendable)
- Security deposit $3250
- Monthly rent $2990 (+ electricity, internet)

About you:

- Very clean
- Reliably employed
- Responsible and respectful
- Men or women welcome
- No smoking, no drugs, no party people, no pets

About me:

I am a male software engineer in my 30s, moved to SF 3 years ago from upstate NY. I am clean, responsible, active, and social. I am respectful and reliable. Looking for someone quiet and like-minded.

Interested?

Please send a note with any questions and a bit of information about yourself. Links to Facebook and LinkedIn profiles are helpful. Then we can schedule a time to show you the place and get to know each other!",TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,FALSE
6022985608,2017-03-10 09:08,http://sfbay.craigslist.org/sby/roo/6022985608.html,New Remodel Room For Rent(Female preferred),820,san jose north,0,37.405074,-121.859150,7,"A nice remodel room located in North San Jose.   
Room size: 11x12 
private bathroom 
Furnished with single sized bed, chair, desk, etc
Rent: $820     The security deposit is $820.

Shared Utilities
Provided Internet , Washer and dryer.

About Owner and housemate:
The owner is an Asian single female professional.   Housemate is also a single female professional.

We prefer: 
 Female Student or Professional, Single Occupancy Only
 Light cooking only.  
 No overnight guests, no pets, no smoking, no drugs. 
 Looking for a responsible, respectful, clean and quiet individual 

The room is available now.  If you are interesting, please feel free to email me.  
有興趣者，請email 給我。謝謝!",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6037902363,2017-03-10 09:08,http://sfbay.craigslist.org/sfc/roo/6037902363.html,"Co-living, Co-working with creatives in a prime location",1100,SOMA / south beach,0,37.776333,-122.394035,15,"We're a large and active mix of designers, engineers, architects, filmmakers, hackers, PHD students, travellers of all nationalities and we're seeking new interesting people to join 3 of our shared co-living, co-working spaces in SOMA and Mission Bay. We know there is little time to sleep to get our work done and so we provide you with the most basic overnight needs, a twin bed in a shared room of a pretty damn nice apartment building, but also a large table, couches, conference rooms, a gym, a lounge, public recreational amenities and countless events for you to network at and give exposure to whatever brought you to San Francisco. We welcome anyone from any background, please send us a little info about yourself and we'll invite you over for a beer if you seem like a good fit :)",TRUE,FALSE,True,True,FALSE,True,FALSE,TRUE,FALSE
6037902038,2017-03-10 09:08,http://sfbay.craigslist.org/sby/roo/6037902038.html,"large room for RENT , AVAILIBLE NOW",800,san jose east,0,37.329300,-121.833900,22,"roommate wanted for nice room , no smoking please 800.00 mthly.. 500 cleaning deposit call and ask for Marisol please , be responsible thank you ...available march 1st ...call wont last long",TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6018683006,2017-03-10 09:08,http://sfbay.craigslist.org/eby/roo/6018683006.html,ROOM for RENT 1 Block from Bart,1199,berkeley,210,37.853949,-122.272360,7,"Large sunny room in Bekeley victorian - furnished- hardwood floors built in round windows and bench, one block from Ashby Bart. Share bathrooms and kitchen, living room and nice backyard. A commuters dream with close freeway access and one block from Asby Bart. Good location close to shops and restaurants and cafes. We share xfinity internet connection.
no smoking house 
men preferred

  Call George",TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6018684305,2017-03-10 09:07,http://sfbay.craigslist.org/eby/roo/6018684305.html,Room for Rent close to Bart,999,berkeley,90,37.853932,-122.272339,7,"Room in Berkeley victorian- furnished- one block from Ashby Bart. Share bathrooms and kitchen and living room, nice back yard. A commuters dream this house offers easy access to transportation with close by freeway access and is one block from Ashby Bart. Near by shops and restaurants and cafes. We share xfinity internet connection.
no smoking house
men preferred

Call George",TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6037899890,2017-03-10 09:07,http://sfbay.craigslist.org/sby/roo/6037899890.html,"large room for RENT , AVAILIBLE NOW",800,san jose east,0,37.342140,-121.836264,15,nice room 800 mthly deposit 500 ...  callmarisol,TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6012859008,2017-03-10 09:05,http://sfbay.craigslist.org/sby/roo/6012859008.html,"** PRIVATE BEDROOM, COMFORTABLE COMMON AREA IN BARRYESSA **",900,san jose north,2829,37.403100,-121.858500,0,"Very spacious house located in an excellent Berryessa neighborhood.   
Near Hostetter Road and North Capitol Avenue. 
Easy access to 680 and 880.
High ceiling in the living room. 
Step down family room. 
Spacious kitchen. 
Formal dining room. 
Two full baths.
Laundry room.
Very large backyard.
Suitable for student too.
Owner reserves the master bedroom for their occasional use.
Two of the remaining three bedrooms are available.
A regular size bedroom (approximately 12' X 10') is available for room share at $900 monthly
A much larger room is available at $1,500 per month in the same house

Limited to one occupant.
No pets, No smoking.",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6012118424,2017-03-10 09:05,http://sfbay.craigslist.org/sfc/roo/6012118424.html,"Room for Rent in 2Bed/1Bath Apartment, Central Location",1875,mission district,0,37.769735,-122.424581,15,"I have an unfurnished room available in my 2 bedroom/1 bath apartment beginning ASAP for a 6-month term at the corner of Duboce and Guerrero. I'm a late-twenties female and work in construction management here in SF. I prefer home to be a place of relaxation instead of bringing the party home. Looking for someone who is clean, respectful, honest, and responsible - if you're interested, tell me more about yourself with a link to Facebook or LinkedIn. 

- Easy access to the freeway and public transit (1 block to F-Market, 2 blocks to 14-Mission, 10 min walk to 16th St. BART or Church and Van Ness stations) 
- Grocery stores nearby (5 minute walk to Safeway and Whole Foods, 10 minute walk to Rainbow)
- Close proximity to bars and restaurants along Valencia/Mission/16th, Hayes Valley, Castro/Upper Market, and Lower Haight
- Coin-op laundry in the building, multiple laundromats within 1 or 2 block radius, or a dry cleaner/wash & fold two doors up
- Shared utilities (water and waste payable to the landlord about every 6 months; gas, electric, and internet by tenants)

The room is at the back of the apartment, just off the kitchen, with plenty of sunlight through south-facing windows. This room doesn't have a closet, but there is a built-in with drawers and shelves instead. The hallway coat closet and storage room next to the kitchen can be used.

Note: The landlord requires a background check and $30 application fee if you are selected. The security deposit is $1,900 and first month's rent can be pro-rated for March depending on the move-in date.

Happy Hunting!",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6012858886,2017-03-10 09:05,http://sfbay.craigslist.org/sby/roo/6012858886.html,*** VERY COMFORTABLE AND SPACIOUS ROOM (24 X 16 SQ FT) IN BARRYESSA,1500,san jose north,2829,37.403100,-121.858500,0,"Very spacious house located in an excellent neighborhood. 
Near Hostetter Road and North Capitol Avenue. 
Easy access to 680 and 880.
High ceiling in the living room. 
Step down family room. 
Spacious kitchen. 
Formal dining room. 
Two full baths.
Laundry room.
Very large backyard.
Suitable for students too.
Owner reserves the master bedroom for their occasional use.
Two of the remaining three bedrooms are available.
This Large bedroom (approximately 24' X 16') is available for room share at $1,500 monthly
A smaller room is available at $900 per month in the same house.

No pets, No smoking.",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6037895589,2017-03-10 09:05,http://sfbay.craigslist.org/eby/roo/6037895589.html,Se renta Recamara,650,hayward / castro valley,300,37.635332,-122.061273,15,"Se renta una recamara a una persona en una casa familiar, de preferencia a una mujer responsable",TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
